simp_word,trad_word,freq,pinyin
尽如人意,盡如人意,9435,jin ru ren yi
有所作为,有所作爲,9411,you suo zuo wei
对症下药,對症下藥,9363,dui zheng xia yao
出谋划策,出謀劃策,9352,chu mou hua ce
四面八方,四面八方,9346,si mian ba fang
首当其冲,首當其衝,9337,shou dang qi chong
马不停蹄,馬不停蹄,9283,ma bu ting ti
不以为然,不以爲然,9266,bu yi wei ran
必由之路,必由之路,9255,bi you zhi lu
所作所为,所作所爲,9240,suo zuo suo wei
一蹴而就,一蹴而就,9223,yi cu er jiu
人满为患,人滿爲患,9218,ren man wei huan
身体力行,身體力行,9193,shen ti li xing
精益求精,精益求精,9158,jing yi qiu jing
不可忽视,不可忽視,9121,bu ke hu shi
大吃一惊,大喫一驚,9086,da chi yi jing
竭尽全力,竭盡全力,9085,jie jin quan li
拭目以待,拭目以待,9051,shi mu yi dai
无家可归,無家可歸,9045,wu jia ke gui
哭笑不得,哭笑不得,8991,ku xiao bu de
铺张浪费,鋪張浪費,8980,pu zhang lang fei
不知所措,不知所措,8956,bu zhi suo cuo
座无虚席,座無虛席,8908,zuo wu xu xi
可乘之机,可乘之機,8891,ke cheng zhi ji
琳琅满目,琳琅滿目,8857,lin lang man mu
卷土重来,捲土重來,8835,juan tu chong lai
铺天盖地,鋪天蓋地,8799,pu tian gai di
理直气壮,理直氣壯,8788,li zhi qi zhuang
面目全非,面目全非,8775,mian mu quan fei
忧心忡忡,憂心忡忡,8741,you xin chong chong
在所难免,在所難免,8700,zai suo nan mian
燃眉之急,燃眉之急,8700,ran mei zhi ji
图文并茂,圖文並茂,8683,tu wen bing mao
不绝于耳,不絕於耳,8680,bu jue yu er
津津乐道,津津樂道,8638,jin jin le dao
数以万计,數以萬計,8626,shu yi wan ji
立竿见影,立竿見影,8578,li gan jian ying
议论纷纷,議論紛紛,8572,yi lun fen fen
与日俱增,與日俱增,8529,yu ri ju zeng
衣食住行,衣食住行,8510,yi shi zhu xing
精心设计,精心設計,8470,jing xin she ji
急功近利,急功近利,8454,ji gong jin li
鲜为人知,鮮爲人知,8450,xian wei ren zhi
根深蒂固,根深蒂固,8431,gen shen di gu
博大精深,博大精深,8431,bo da jing shen
大有可为,大有可爲,8403,da you ke wei
轰轰烈烈,轟轟烈烈,8398,hong hong lie lie
惊心动魄,驚心動魄,8380,jing xin dong po
不亦乐乎,不亦樂乎,8378,bu yi le hu
何去何从,何去何從,8359,he qu he cong
独立自主,獨立自主,8357,du li zi zhu
率先垂范,率先垂範,8348,shuai xian chui fan
相得益彰,相得益彰,8298,xiang de yi zhang
取信于民,取信於民,8293,qu xin yu min
耐人寻味,耐人尋味,8255,nai ren xun wei
别开生面,別開生面,8221,bie kai sheng mian
水泄不通,水泄不通,8189,shui xie bu tong
接二连三,接二連三,8181,jie er lian san
无能为力,無能爲力,8154,wu neng wei li
难以为继,難以爲繼,8139,nan yi wei ji
陷入僵局,陷入僵局,8108,xian ru jiang ju
感同身受,感同身受,8104,gan tong shen shou
不知去向,不知去向,8074,bu zhi qu xiang
匪夷所思,匪夷所思,8046,fei yi suo si
背道而驰,背道而馳,7996,bei dao er chi
难以置信,難以置信,7977,nan yi zhi xin
拳打脚踢,拳打腳踢,7974,quan da jiao ti
一帆风顺,一帆風順,7963,yi fan feng shun
掉以轻心,掉以輕心,7923,diao yi qing xin
畅所欲言,暢所欲言,7910,chang suo yu yan
习以为常,習以爲常,7871,xi yi wei chang
漏洞百出,漏洞百出,7870,lou dong bai chu
年久失修,年久失修,7846,nian jiu shi xiu
出乎意料,出乎意料,7834,chu hu yi liao
一脉相承,一脈相承,7808,yi mai xiang cheng
毫不动摇,毫不動搖,7803,hao bu dong yao
当之无愧,當之無愧,7760,dang zhi wu kui
肆无忌惮,肆無忌憚,7757,si wu ji dan
寥寥无几,寥寥無幾,7709,liao liao wu ji
顺藤摸瓜,順藤摸瓜,7679,shun teng mo gua
助人为乐,助人爲樂,7647,zhu ren wei le
欢聚一堂,歡聚一堂,7632,huan ju yi tang
泪流满面,淚流滿面,7629,lei liu man mian
接踵而至,接踵而至,7620,jie zhong er zhi
直言不讳,直言不諱,7616,zhi yan bu hui
义无反顾,義無反顧,7610,yi wu fan gu
力不从心,力不從心,7593,li bu cong xin
遍地开花,遍地開花,7585,bian di kai hua
慕名而来,慕名而來,7578,mu ming er lai
纷至沓来,紛至沓來,7576,fen zhi ta lai
兴致勃勃,興致勃勃,7571,xing zhi bo bo
家常便饭,家常便飯,7568,jia chang bian fan
措手不及,措手不及,7558,cuo shou bu ji
心急如焚,心急如焚,7540,xin ji ru fen
一席之地,一席之地,7495,yi xi zhi di
栩栩如生,栩栩如生,7485,xu xu ru sheng
眼花缭乱,眼花繚亂,7483,yan hua liao luan
雪中送炭,雪中送炭,7479,xue zhong song tan
得不偿失,得不償失,7383,de bu chang shi
安然无恙,安然無恙,7341,an ran wu yang
深入浅出,深入淺出,7338,shen ru qian chu
自始至终,自始至終,7337,zi shi zhi zhong
捉襟见肘,捉襟見肘,7337,zhuo jin jian zhou
拒之门外,拒之門外,7328,ju zhi men wai
望而却步,望而卻步,7322,wang er que bu
默默无闻,默默無聞,7300,mo mo wu wen
顺理成章,順理成章,7282,shun li cheng zhang
难能可贵,難能可貴,7237,nan neng ke gui
来龙去脉,來龍去脈,7236,lai long qu mai
不谋而合,不謀而合,7221,bu mou er he
清清楚楚,清清楚楚,7218,qing qing chu chu
如出一辙,如出一轍,7209,ru chu yi zhe
提心吊胆,提心吊膽,7205,ti xin diao dan
徇私舞弊,徇私舞弊,7194,xun si wu bi
一无所知,一無所知,7151,yi wu suo zhi
锲而不舍,鍥而不捨,7144,qie er bu she
别有用心,別有用心,7135,bie you yong xin
大打出手,大打出手,7114,da da chu shou
同舟共济,同舟共濟,7107,tong zhou gong ji
雨后春笋,雨後春筍,7073,yu hou chun sun
兢兢业业,兢兢業業,7041,jing jing ye ye
泣不成声,泣不成聲,7019,qi bu cheng sheng
无人问津,無人問津,6983,wu ren wen jin
应有尽有,應有盡有,6982,ying you jin you
引以为戒,引以爲戒,6965,yin yi wei jie
异军突起,異軍突起,6964,yi jun tu qi
通俗易懂,通俗易懂,6960,tong su yi dong
波澜壮阔,波瀾壯闊,6922,bo lan zhuang kuo
无可奈何,無可奈何,6862,wu ke nai he
归根到底,歸根到底,6858,gui gen dao di
品学兼优,品學兼優,6815,pin xue jian you
司空见惯,司空見慣,6814,si kong jian guan
推波助澜,推波助瀾,6796,tui bo zhu lan
微乎其微,微乎其微,6790,wei hu qi wei
相提并论,相提並論,6741,xiang ti bing lun
束手无策,束手無策,6734,shu shou wu ce
信以为真,信以爲真,6712,xin yi wei zhen
死灰复燃,死灰復燃,6643,si hui fu ran
苦不堪言,苦不堪言,6631,ku bu kan yan
防患于未然,防患於未然,6626,fang huan yu wei ran
争分夺秒,爭分奪秒,6615,zheng fen duo miao
集思广益,集思廣益,6592,ji si guang yi
蛮不讲理,蠻不講理,6591,man bu jiang li
自力更生,自力更生,6590,zi li geng sheng
有的放矢,有的放矢,6587,you di fang shi
严阵以待,嚴陣以待,6565,yan zhen yi dai
建功立业,建功立業,6537,jian gong li ye
人山人海,人山人海,6535,ren shan ren hai
溃不成军,潰不成軍,6531,kui bu cheng jun
国计民生,國計民生,6514,guo ji min sheng
年事已高,年事已高,6494,nian shi yi gao
绿水青山,綠水青山,6492,lv shui qing shan
半壁江山,半壁江山,6479,ban bi jiang shan
求同存异,求同存異,6450,qiu tong cun yi
蛛丝马迹,蛛絲馬跡,6448,zhu si ma ji
鱼龙混杂,魚龍混雜,6437,yu long hun za
扑朔迷离,撲朔迷離,6434,pu shuo mi li
熙熙攘攘,熙熙攘攘,6433,xi xi rang rang
一技之长,一技之長,6426,yi ji zhi chang
大江南北,大江南北,6408,da jiang nan bei
屈指可数,屈指可數,6404,qu zhi ke shu
交相辉映,交相輝映,6397,jiao xiang hui ying
公之于众,公之於衆,6389,gong zhi yu zhong
一拍即合,一拍即合,6388,yi pai ji he
絮絮叨叨,絮絮叨叨,6388,xu xu dao dao
一丝不苟,一絲不苟,6383,yi si bu gou
相依为命,相依爲命,6382,xiang yi wei ming
微不足道,微不足道,6370,wei bu zu dao
大有作为,大有作爲,6349,da you zuo wei
良莠不齐,良莠不齊,6348,liang you bu qi
令人瞩目,令人矚目,6343,ling ren zhu mu
迎刃而解,迎刃而解,6334,ying ren er jie
从天而降,從天而降,6329,cong tian er jiang
不合时宜,不合時宜,6313,bu he shi yi
现身说法,現身說法,6305,xian shen shuo fa
受益匪浅,受益匪淺,6275,shou yi fei qian
新陈代谢,新陳代謝,6275,xin chen dai xie
声势浩大,聲勢浩大,6263,sheng shi hao da
高高在上,高高在上,6250,gao gao zai shang
合情合理,合情合理,6241,he qing he li
量力而行,量力而行,6240,liang li er xing
不切实际,不切實際,6225,bu qie shi ji
针锋相对,針鋒相對,6205,zhen feng xiang dui
责无旁贷,責無旁貸,6201,ze wu pang dai
高瞻远瞩,高瞻遠矚,6196,gao zhan yuan zhu
千千万万,千千萬萬,6187,qian qian wan wan
明目张胆,明目張膽,6186,ming mu zhang dan
连锁反应,連鎖反應,6171,lian suo fan ying
适得其反,適得其反,6145,shi de qi fan
摇身一变,搖身一變,6140,yao shen yi bian
跃跃欲试,躍躍欲試,6108,yue yue yu shi
聚精会神,聚精會神,6100,ju jing hui shen
承前启后,承前啓後,6092,cheng qian qi hou
杯水车薪,杯水車薪,6092,bei shui che xin
一网打尽,一網打盡,6088,yi wang da jin
开花结果,開花結果,6073,kai hua jie guo
慷慨解囊,慷慨解囊,6053,kang kai jie nang
素不相识,素不相識,6050,su bu xiang shi
重建家园,重建家園,6048,chong jian jia yuan
长此以往,長此以往,6047,chang ci yi wang
无可争辩,無可爭辯,6047,wu ke zheng bian
格格不入,格格不入,6005,ge ge bu ru
蔚然成风,蔚然成風,5999,wei ran cheng feng
生机勃勃,生機勃勃,5988,sheng ji bo bo
吃苦耐劳,喫苦耐勞,5983,chi ku nai lao
昏迷不醒,昏迷不醒,5980,hun mi bu xing
金字招牌,金字招牌,5977,jin zi zhao pai
大相径庭,大相徑庭,5975,da xiang jing ting
堂而皇之,堂而皇之,5950,tang er huang zhi
如数家珍,如數家珍,5942,ru shu jia zhen
更新换代,更新換代,5939,geng xin huan dai
争先恐后,爭先恐後,5903,zheng xian kong hou
浓墨重彩,濃墨重彩,5893,nong mo zhong cai
大刀阔斧,大刀闊斧,5880,da dao kuo fu
惊慌失措,驚慌失措,5868,jing huang shi cuo
所剩无几,所剩無幾,5857,suo sheng wu ji
高官厚禄,高官厚祿,5850,gao guan hou lu
一心一意,一心一意,5847,yi xin yi yi
井然有序,井然有序,5815,jing ran you xu
一波三折,一波三折,5805,yi bo san zhe
形迹可疑,形跡可疑,5804,xing ji ke yi
炙手可热,炙手可熱,5749,zhi shou ke re
身临其境,身臨其境,5740,shen lin qi jing
二话不说,二話不說,5735,er hua bu shuo
流连忘返,流連忘返,5693,liu lian wang fan
热泪盈眶,熱淚盈眶,5692,re lei ying kuang
销声匿迹,銷聲匿跡,5687,xiao sheng ni ji
打击报复,打擊報復,5679,da ji bao fu
尽心尽力,盡心盡力,5669,jin xin jin li
一以贯之,一以貫之,5663,yi yi guan zhi
恍然大悟,恍然大悟,5657,huang ran da wu
置之不理,置之不理,5655,zhi zhi bu li
轻而易举,輕而易舉,5631,qing er yi ju
人来人往,人來人往,5626,ren lai ren wang
青山绿水,青山綠水,5619,qing shan lv shui
齐头并进,齊頭並進,5613,qi tou bing jin
一筹莫展,一籌莫展,5585,yi chou mo zhan
百花齐放,百花齊放,5578,bai hua qi fang
各执一词,各執一詞,5570,ge zhi yi ci
志同道合,志同道合,5565,zhi tong dao he
绞尽脑汁,絞盡腦汁,5550,jiao jin nao zhi
首屈一指,首屈一指,5537,shou qu yi zhi
水到渠成,水到渠成,5530,shui dao qu cheng
物美价廉,物美價廉,5526,wu mei jia lian
众说纷纭,衆說紛紜,5514,zhong shuo fen yun
各自为政,各自爲政,5506,ge zi wei zheng
语重心长,語重心長,5502,yu zhong xin chang
德才兼备,德才兼備,5488,de cai jian bei
乐此不疲,樂此不疲,5477,le ci bu pi
方兴未艾,方興未艾,5471,fang xing wei ai
五颜六色,五顏六色,5445,wu yan liu se
无动于衷,無動於衷,5438,wu dong yu zhong
锦上添花,錦上添花,5428,jin shang tian hua
荒淫无度,荒淫無度,5426,huang yin wu du
推陈出新,推陳出新,5426,tui chen chu xin
畅通无阻,暢通無阻,5425,chang tong wu zu
独树一帜,獨樹一幟,5419,du shu yi zhi
省吃俭用,省喫儉用,5418,sheng chi jian yong
无济于事,無濟於事,5412,wu ji yu shi
情不自禁,情不自禁,5405,qing bu zi jin
不足为奇,不足爲奇,5391,bu zu wei qi
忍无可忍,忍無可忍,5380,ren wu ke ren
埋头苦干,埋頭苦幹,5372,mai tou ku gan
郁郁葱葱,鬱鬱蔥蔥,5371,yu yu cong cong
事半功倍,事半功倍,5360,shi ban gong bei
不省人事,不省人事,5349,bu xing ren shi
分门别类,分門別類,5345,fen men bie lei
别出心裁,別出心裁,5333,bie chu xin cai
明明白白,明明白白,5328,ming ming bai bai
热情洋溢,熱情洋溢,5318,re qing yang yi
大张旗鼓,大張旗鼓,5315,da zhang qi gu
防不胜防,防不勝防,5312,fang bu sheng fang
惊魂未定,驚魂未定,5301,jing hun wei ding
蒙混过关,矇混過關,5301,meng hun guo guan
错落有致,錯落有致,5297,cuo luo you zhi
一点一滴,一點一滴,5277,yi dian yi di
入不敷出,入不敷出,5266,ru bu fu chu
我行我素,我行我素,5257,wo xing wo su
深思熟虑,深思熟慮,5252,shen si shu lv
趋之若鹜,趨之若鶩,5247,qu zhi ruo wu
无微不至,無微不至,5234,wu wei bu zhi
溢于言表,溢於言表,5231,yi yu yan biao
车水马龙,車水馬龍,5196,che shui ma long
同心同德,同心同德,5189,tong xin tong de
无所适从,無所適從,5185,wu suo shi cong
变本加厉,變本加厲,5164,bian ben jia li
壮士断腕,壯士斷腕,5158,zhuang shi duan wan
雄心勃勃,雄心勃勃,5152,xiong xin bo bo
崭露头角,嶄露頭角,5152,zhan lu tou jiao
以点带面,以點帶面,5145,yi dian dai mian
学以致用,學以致用,5143,xue yi zhi yong
心中有数,心中有數,5132,xin zhong you shu
五湖四海,五湖四海,5124,wu hu si hai
审时度势,審時度勢,5117,shen shi duo shi
不择手段,不擇手段,5114,bu ze shou duan
大起大落,大起大落,5082,da qi da luo
不厌其烦,不厭其煩,5081,bu yan qi fan
一针见血,一針見血,5076,yi zhen jian xie
四通八达,四通八達,5075,si tong ba da
不可开交,不可開交,5061,bu ke kai jiao
春暖花开,春暖花開,5052,chun nuan hua kai
天经地义,天經地義,5051,tian jing di yi
悬而未决,懸而未決,5037,xuan er wei jue
一言不发,一言不發,5036,yi yan bu fa
蜂拥而至,蜂擁而至,5036,feng yong er zhi
扬长而去,揚長而去,5023,yang chang er qu
水落石出,水落石出,5018,shui luo shi chu
大开眼界,大開眼界,5006,da kai yan jie
载歌载舞,載歌載舞,5002,zai ge zai wu
子虚乌有,子虛烏有,4990,zi xu wu you
了如指掌,瞭如指掌,4987,liao ru zhi zhang
历历在目,歷歷在目,4974,li li zai mu
徇私枉法,徇私枉法,4966,xun si wang fa
风云变幻,風雲變幻,4958,feng yun bian huan
公正廉洁,公正廉潔,4946,gong zheng lian jie
茁壮成长,茁壯成長,4945,zhuo zhuang cheng zhang
千丝万缕,千絲萬縷,4944,qian si wan lv
一步一个脚印,一步一個腳印,4943,yi bu yi ge jiao yin
奋不顾身,奮不顧身,4939,fen bu gu shen
轻描淡写,輕描淡寫,4927,qing miao dan xie
不解之缘,不解之緣,4914,bu jie zhi yuan
有意无意,有意無意,4914,you yi wu yi
顾名思义,顧名思義,4904,gu ming si yi
有声有色,有聲有色,4898,you sheng you se
流离失所,流離失所,4895,liu li shi suo
诸如此类,諸如此類,4865,zhu ru ci lei
一清二楚,一清二楚,4858,yi qing er chu
众志成城,衆志成城,4857,zhong zhi cheng cheng
救死扶伤,救死扶傷,4851,jiu si fu shang
梦寐以求,夢寐以求,4846,meng mei yi qiu
逍遥法外,逍遙法外,4846,xiao yao fa wai
按捺不住,按捺不住,4845,an na bu zhu
信誓旦旦,信誓旦旦,4834,xin shi dan dan
不计其数,不計其數,4829,bu ji qi shu
缺一不可,缺一不可,4828,que yi bu ke
脱胎换骨,脫胎換骨,4823,tuo tai huan gu
真心实意,真心實意,4814,zhen xin shi yi
对簿公堂,對簿公堂,4808,dui bu gong tang
不辱使命,不辱使命,4790,bu ru shi ming
狂风暴雨,狂風暴雨,4789,kuang feng bao yu
日复一日,日復一日,4788,ri fu yi ri
白发苍苍,白髮蒼蒼,4782,bai fa cang cang
山清水秀,山清水秀,4776,shan qing shui xiu
随心所欲,隨心所欲,4774,sui xin suo yu
浩浩荡荡,浩浩蕩蕩,4770,hao hao dang dang
不堪设想,不堪設想,4770,bu kan she xiang
叹为观止,歎爲觀止,4764,tan wei guan zhi
不由自主,不由自主,4756,bu you zi zhu
天下第一,天下第一,4754,tian xia di yi
如愿以偿,如願以償,4749,ru yuan yi chang
取长补短,取長補短,4747,qu chang bu duan
所见所闻,所見所聞,4719,suo jian suo wen
近在咫尺,近在咫尺,4713,jin zai zhi chi
一言一行,一言一行,4709,yi yan yi xing
惨不忍睹,慘不忍睹,4708,can bu ren du
一无所获,一無所獲,4704,yi wu suo huo
既得利益,既得利益,4703,ji de li yi
呼之欲出,呼之欲出,4698,hu zhi yu chu
一厢情愿,一廂情願,4697,yi xiang qing yuan
黄金时代,黃金時代,4697,huang jin shi dai
无与伦比,無與倫比,4692,wu yu lun bi
无中生有,無中生有,4692,wu zhong sheng you
啃硬骨头,啃硬骨頭,4686,ken ying gu tou
轰动一时,轟動一時,4682,hong dong yi shi
街头巷尾,街頭巷尾,4673,jie tou xiang wei
掷地有声,擲地有聲,4662,zhi di you sheng
戛然而止,戛然而止,4660,jia ran er zhi
念念不忘,念念不忘,4655,nian nian bu wang
偷工减料,偷工減料,4639,tou gong jian liao
津津有味,津津有味,4636,jin jin you wei
改头换面,改頭換面,4634,gai tou huan mian
据为己有,據爲己有,4624,ju wei ji you
大同小异,大同小異,4618,da tong xiao yi
刮目相看,刮目相看,4613,gua mu xiang kan
令人发指,令人髮指,4607,ling ren fa zhi
目瞪口呆,目瞪口呆,4603,mu deng kou dai
三三两两,三三兩兩,4591,san san liang liang
雷厉风行,雷厲風行,4591,lei li feng xing
风雨无阻,風雨無阻,4586,feng yu wu zu
江郎才尽,江郎才盡,4577,jiang lang cai jin
美轮美奂,美輪美奐,4561,mei lun mei huan
货真价实,貨真價實,4548,huo zhen jia shi
三令五申,三令五申,4545,san ling wu shen
和睦相处,和睦相處,4538,he mu xiang chu
感慨万千,感慨萬千,4524,gan kai wan qian
拾金不昧,拾金不昧,4515,shi jin bu mei
因人而异,因人而異,4514,yin ren er yi
一纸空文,一紙空文,4513,yi zhi kong wen
双管齐下,雙管齊下,4511,shuang guan qi xia
脱口而出,脫口而出,4502,tuo kou er chu
曾几何时,曾幾何時,4498,ceng ji he shi
逃之夭夭,逃之夭夭,4496,tao zhi yao yao
不可估量,不可估量,4495,bu ke gu liang
心甘情愿,心甘情願,4490,xin gan qing yuan
一朝一夕,一朝一夕,4488,yi zhao yi xi
倾家荡产,傾家蕩產,4486,qing jia dang chan
有利可图,有利可圖,4485,you li ke tu
更上一层楼,更上一層樓,4478,geng shang yi ceng lou
证据确凿,證據確鑿,4473,zheng ju que zao
万众一心,萬衆一心,4456,wan zhong yi xin
古色古香,古色古香,4454,gu se gu xiang
刻骨铭心,刻骨銘心,4440,ke gu ming xin
东窗事发,東窗事發,4435,dong chuang shi fa
开门见山,開門見山,4425,kai men jian shan
蒸蒸日上,蒸蒸日上,4423,zheng zheng ri shang
艰苦卓绝,艱苦卓絕,4416,jian ku zhuo jue
承上启下,承上啓下,4410,cheng shang qi xia
振奋人心,振奮人心,4406,zhen fen ren xin
风起云涌,風起雲湧,4406,feng qi yun yong
乱七八糟,亂七八糟,4404,luan qi ba zao
浑身解数,渾身解數,4403,hun shen xie shu
一意孤行,一意孤行,4398,yi yi gu xing
大有人在,大有人在,4393,da you ren zai
年复一年,年復一年,4388,nian fu yi nian
